开始时间,结束时间,活动时间计数,热量（千卡）,距离（米）,心肺强化分数,心肺强化时长（分钟）,最低纬度（度）,最低经度（度）,最高纬度（度）,最高经度（度）,平均速度（米/秒）,最高速度（米/秒）,最低速度（米/秒）,步数,平均体重（公斤）,最高体重（公斤）,最低体重（公斤）,骑车时长（毫秒）,步行时长（毫秒）,跑步时长（毫秒）
05:45:00.000+08:00,06:00:00.000+08:00,,15.75,,,,,,,,,,,,,,,,,
06:00:00.000+08:00,06:15:00.000+08:00,,15.75,,,,,,,,,,,,,,,,,
06:15:00.000+08:00,06:30:00.000+08:00,,15.75,,,,,,,,,,,,,,,,,
06:30:00.000+08:00,06:45:00.000+08:00,,15.75,,,,,,,,,,,,,,,,,
06:45:00.000+08:00,07:00:00.000+08:00,,15.75,,,,,,,,,,,,,,,,,
07:00:00.000+08:00,07:15:00.000+08:00,,15.75,,,,,,,,,,,,,,,,,
07:15:00.000+08:00,07:30:00.000+08:00,,15.75,,,,,,,,,,,,,,,,,
07:30:00.000+08:00,07:45:00.000+08:00,4,48.058137333333335,135.28032365000183,,,,,,,0.3494622336054911,0.4955021265010891,0.3088591688448744,219,,,,,583882,
07:45:00.000+08:00,08:00:00.000+08:00,,21.940084666666667,,,,,,,,,,,,,,,,111869,
08:00:00.000+08:00,08:15:00.000+08:00,1,15.750000000000002,33.32400993766386,,,,,,,0.31015952196417157,0.31015952196417157,0.31015952196417157,,,,,,,
08:15:00.000+08:00,08:30:00.000+08:00,14,68.16888583333335,4.356810805030718,14.0,14,,,,,,,,,,,,885953,,
08:30:00.000+08:00,08:45:00.000+08:00,12,59.689710833333336,32.73907376004611,12.0,12,,,,,0.3218746150508461,0.47870472441451495,0.2779732677739764,53,,,,742643,,
08:45:00.000+08:00,09:00:00.000+08:00,10,15.75,260.4935613920295,,,,,,,0.4150394600362266,0.553312171797167,0.30885917203953883,443,,,,,,
09:00:00.000+08:00,09:15:00.000+08:00,1,15.75,34.15810244838548,,,,,,,0.3088591927409656,0.3088591927409656,0.3088591927409656,55,,,,,,
09:15:00.000+08:00,09:30:00.000+08:00,,15.75,25.944171658904466,,,,,,,0.30885919394581063,0.30885919394581063,0.30885919394581063,55,,,,,,
09:30:00.000+08:00,09:45:00.000+08:00,6,15.75,167.4831780553788,,,,,,,0.40983606781285514,0.6531598237813313,0.3088591918684916,292,,,,,,
09:45:00.000+08:00,10:00:00.000+08:00,12,47.48694083333333,126.55076741220515,8.0,8,,,,,0.43205465983239866,0.46584041565180784,0.3982689040129895,215,,,,536399,,
10:00:00.000+08:00,10:15:00.000+08:00,8,47.14448416666666,31.2673838295848,8.0,8,,,,,0.25738265534627447,0.25738265534627447,0.25738265534627447,46,,,,530611,,
10:15:00.000+08:00,10:30:00.000+08:00,,15.750000000000002,,,,,,,,,,,,,,,,,
10:30:00.000+08:00,10:45:00.000+08:00,,15.750000000000002,,,,,,,,,,,,,,,,,
10:45:00.000+08:00,11:00:00.000+08:00,,15.750000000000002,,,,,,,,,,,,,,,,,
11:00:00.000+08:00,11:15:00.000+08:00,,15.75,,,,,,,,,,,12,,,,,,
11:15:00.000+08:00,11:30:00.000+08:00,,15.749999999999998,,,,,,,,,,,,,,,,,
11:30:00.000+08:00,11:45:00.000+08:00,,15.749999999999998,,,,,,,,,,,,,,,,,
11:45:00.000+08:00,12:00:00.000+08:00,,15.749999999999998,,,,,,,,,,,,,,,,,
12:00:00.000+08:00,12:15:00.000+08:00,,48.879515,26.408869230700216,,,,,,,0.33927665270509383,0.3721227720605464,0.30643053334964127,41,,,,,,262412
12:15:00.000+08:00,12:30:00.000+08:00,2,27.14320083333333,69.80217612990963,,,,,,,0.30965231717071867,0.31044547583224136,0.308859158509196,113,,,,56783,,63632
12:30:00.000+08:00,12:45:00.000+08:00,15,68.99999999999999,,15.0,15,,,,,,,,,,,,900000,,
12:45:00.000+08:00,13:00:00.000+08:00,11,55.014893333333326,,11.0,11,,,,,,,,,,,,663632,,
13:00:00.000+08:00,13:15:00.000+08:00,3,33.88448948152933,139.67311243670878,,,,,,,0.44602079489566293,0.7260554551092303,0.29856388020167834,226,,,,,327732,
13:15:00.000+08:00,13:30:00.000+08:00,2,34.317764,82.40732258660296,,,,,,,0.32033597754170506,0.5292533901937981,0.3088591666485427,134,,,,,335562,
13:30:00.000+08:00,13:45:00.000+08:00,8,15.75,388.49297873596726,1.0,1,,,,,0.8758431062257117,1.1399209746022232,0.6649041389316633,608,,,,,,
13:45:00.000+08:00,14:00:00.000+08:00,,15.749999999999998,,,,,,,,,,,,,,,,,
14:00:00.000+08:00,14:15:00.000+08:00,,15.749999999999998,,,,,,,,,,,,,,,,,
14:15:00.000+08:00,14:30:00.000+08:00,,15.749999999999998,,,,,,,,,,,,,,,,,
14:30:00.000+08:00,14:45:00.000+08:00,,15.749999999999998,,,,,,,,,,,,,,,,,
14:45:00.000+08:00,15:00:00.000+08:00,,15.749999999999998,,,,,,,,,,,,,,,,,
15:00:00.000+08:00,15:15:00.000+08:00,,15.749999999999998,,,,,,,,,,,,,,,,,
15:15:00.000+08:00,15:30:00.000+08:00,,15.749999999999998,,,,,,,,,,,,,,,,,
15:30:00.000+08:00,15:45:00.000+08:00,,15.749999999999998,,,,,,,,,,,,,,,,,
15:45:00.000+08:00,16:00:00.000+08:00,2,15.749999999999998,65.75952222850874,,,,,,,0.30885917203953883,0.30885917203953883,0.30885917203953883,106,,,,,,
16:00:00.000+08:00,16:15:00.000+08:00,15,15.749999999999998,484.888282081346,,,,,,,0.5886130211189845,0.6921192034498574,0.30885916229310534,785,,,,,,
16:15:00.000+08:00,16:30:00.000+08:00,5,15.75,222.20421665009542,,,,,,,0.7013450820718518,0.9037791845356747,0.49891097960802877,357,,,,,,
16:30:00.000+08:00,16:45:00.000+08:00,,15.749999999999998,,,,,,,,,,,,,,,,,
16:45:00.000+08:00,17:00:00.000+08:00,,15.749999999999998,,,,,,,,,,,,,,,,,
17:00:00.000+08:00,17:15:00.000+08:00,,15.749999999999998,,,,,,,,,,,,,,,,,
17:15:00.000+08:00,17:30:00.000+08:00,2,15.749999999999998,56.617496010436234,,,,,,,0.2813308655815194,0.3088591884692424,0.2538025426937964,109,,,,,,
17:30:00.000+08:00,17:45:00.000+08:00,9,15.75,208.54490169134664,,,,,,,0.5326998959219565,0.8579526469136989,0.30885915989584595,337,,,,,,
17:45:00.000+08:00,18:00:00.000+08:00,8,15.75,323.523211606216,,,,,,,0.7280868440679413,0.8262676242429112,0.6299060638929715,524,,,,,,
18:00:00.000+08:00,18:15:00.000+08:00,,15.75,12.354367456621173,,,,,,,0.35489176603469225,0.35489176603469225,0.35489176603469225,48,,,,,,
18:15:00.000+08:00,18:30:00.000+08:00,,15.75,,,,,,,,,,,,,,,,,
18:30:00.000+08:00,18:45:00.000+08:00,5,15.75,120.45508270205644,,,,,,,0.4587591021127331,0.60865903685904,0.3088591547883519,195,,,,,,
18:45:00.000+08:00,19:00:00.000+08:00,,15.75,,,,,,,,,,,,,,,,,
19:00:00.000+08:00,19:15:00.000+08:00,9,25.910804666666664,261.2948717075378,,,,,,,0.39772140976574244,0.6365738741401719,0.3088591780925872,423,,,,,183629,
19:15:00.000+08:00,19:30:00.000+08:00,,15.75,,,,,,,,,,,,,,,,,
19:30:00.000+08:00,19:45:00.000+08:00,,15.75,,,,,,,,,,,,,,,,,
19:45:00.000+08:00,20:00:00.000+08:00,,15.75,,,,,,,,,,,,,,,,,
20:00:00.000+08:00,20:15:00.000+08:00,,15.75,,,,,,,,,,,,,,,,,
20:15:00.000+08:00,20:30:00.000+08:00,,15.75,,,,,,,,,,,,,,,,,
20:30:00.000+08:00,20:45:00.000+08:00,3,15.75,84.00969870502398,,,,,,,0.45984918459851676,0.6108391911044463,0.3088591780925873,136,,,,,,
20:45:00.000+08:00,21:00:00.000+08:00,,15.75,18.53155118493176,,,,,,,0.30885917587313616,0.30885917587313616,0.30885917587313616,30,,,,,,
21:00:00.000+08:00,21:15:00.000+08:00,6,15.75,177.28517300251383,,,,,,,0.3637687394887563,0.6558903497925193,0.3088591666485427,305,,,,,,
21:15:00.000+08:00,21:30:00.000+08:00,,15.75,,,,,,,,,,,,,,,,,
21:30:00.000+08:00,21:45:00.000+08:00,3,15.750000000000002,77.8325149767134,,,,,,,0.30885919394581063,0.30885919394581063,0.30885919394581063,126,,,,,,
21:45:00.000+08:00,22:00:00.000+08:00,,15.750000000000002,,,,,,,,,,,,,,,,,
22:00:00.000+08:00,22:15:00.000+08:00,,15.750000000000002,,,,,,,,,,,,,,,,,
22:15:00.000+08:00,22:30:00.000+08:00,,15.750000000000002,,,,,,,,,,,,,,,,,
22:30:00.000+08:00,22:45:00.000+08:00,,15.750000000000002,,,,,,,,,,,,,,,,,
22:45:00.000+08:00,23:00:00.000+08:00,,15.750000000000002,,,,,,,,,,,,,,,,,
23:00:00.000+08:00,23:15:00.000+08:00,,15.750000000000002,,,,,,,,,,,,,,,,,
23:15:00.000+08:00,23:30:00.000+08:00,,15.750000000000002,,,,,,,,,,,,,,,,,
23:30:00.000+08:00,23:45:00.000+08:00,,15.750000000000002,,,,,,,,,,,,,,,,,
23:45:00.000+08:00,00:00:00.000+08:00,,15.750000000000002,,,,,,,,,,,,,,,,,
