开始时间,结束时间,活动时间计数,热量（千卡）,距离（米）,心肺强化分数,心肺强化时长（分钟）,最低纬度（度）,最低经度（度）,最高纬度（度）,最高经度（度）,平均速度（米/秒）,最高速度（米/秒）,最低速度（米/秒）,步数,平均体重（公斤）,最高体重（公斤）,最低体重（公斤）,骑车时长（毫秒）
09:15:00.000+08:00,09:30:00.000+08:00,14,68.47554666666667,8.18409919948343,14.0,14,,,,,,,,13,,,,891136
09:30:00.000+08:00,09:45:00.000+08:00,15,69.0,,15.0,15,,,,,,,,,,,,900000
09:45:00.000+08:00,10:00:00.000+08:00,6,38.5241375,,6.0,6,,,,,,,,,,,,384915
10:00:00.000+08:00,10:15:00.000+08:00,,15.749999999999998,,,,,,,,,,,,,,,
10:15:00.000+08:00,10:30:00.000+08:00,,15.749999999999998,,,,,,,,,,,,,,,
10:30:00.000+08:00,10:45:00.000+08:00,,15.749999999999998,,,,,,,,,,,,,,,
10:45:00.000+08:00,11:00:00.000+08:00,,15.749999999999998,,,,,,,,,,,,,,,
11:00:00.000+08:00,11:15:00.000+08:00,,15.749999999999998,,,,,,,,,,,,,,,
11:15:00.000+08:00,11:30:00.000+08:00,,15.749999999999998,,,,,,,,,,,,,,,
11:30:00.000+08:00,11:45:00.000+08:00,10,52.66372833333333,16.060677693607527,10.0,10,,,,,0.31409302228993186,0.31409302228993186,0.31409302228993186,26,,,,623894
11:45:00.000+08:00,12:00:00.000+08:00,15,69.0,,15.0,15,,,,,,,,,,,,900000
12:00:00.000+08:00,12:15:00.000+08:00,5,30.048926666666667,101.69309158583513,6.0,5,,,,,1.8199680592386434,1.8199680592386434,1.8199680592386434,130,,,,241672
12:15:00.000+08:00,12:30:00.000+08:00,,15.75,,,,,,,,,,,,,,,
12:30:00.000+08:00,12:45:00.000+08:00,,15.75,,,,,,,,,,,,,,,
12:45:00.000+08:00,13:00:00.000+08:00,,15.75,,,,,,,,,,,,,,,
13:00:00.000+08:00,13:15:00.000+08:00,,15.75,,,,,,,,,,,,,,,
13:15:00.000+08:00,13:30:00.000+08:00,,15.75,,,,,,,,,,,,,,,
13:30:00.000+08:00,13:45:00.000+08:00,,15.75,,,,,,,,,,,,,,,
13:45:00.000+08:00,14:00:00.000+08:00,,15.75,,,,,,,,,,,,,,,
14:00:00.000+08:00,14:15:00.000+08:00,,15.75,,,,,,,,,,,,,,,
14:15:00.000+08:00,14:30:00.000+08:00,,15.75,,,,,,,,,,,,,,,
14:30:00.000+08:00,14:45:00.000+08:00,,15.75,,,,,,,,,,,,,,,
14:45:00.000+08:00,15:00:00.000+08:00,,15.75,,,,,,,,,,,,,,,
15:00:00.000+08:00,15:15:00.000+08:00,,15.75,,,,,,,,,,,,,,,
15:15:00.000+08:00,15:30:00.000+08:00,,15.75,,,,,,,,,,,,,,,
15:30:00.000+08:00,15:45:00.000+08:00,,15.75,,,,,,,,,,,,,,,
15:45:00.000+08:00,16:00:00.000+08:00,,15.75,,,,,,,,,,,,,,,
16:00:00.000+08:00,16:15:00.000+08:00,,15.75,,,,,,,,,,,,,,,
16:15:00.000+08:00,16:30:00.000+08:00,,15.75,,,,,,,,,,,,,,,
16:30:00.000+08:00,16:45:00.000+08:00,,15.75,,,,,,,,,,,,,,,
16:45:00.000+08:00,17:00:00.000+08:00,,15.75,,,,,,,,,,,,,,,
17:00:00.000+08:00,17:15:00.000+08:00,,15.75,,,,,,,,,,,,,,,
17:15:00.000+08:00,17:30:00.000+08:00,11,57.380909166666676,,11.0,11,,,,,,,,,,,,703621
17:30:00.000+08:00,17:45:00.000+08:00,15,69.0,,15.0,15,,,,,,,,,,,,900000
17:45:00.000+08:00,18:00:00.000+08:00,15,69.0,,15.0,15,,,,,,,,,,,,900000
18:00:00.000+08:00,18:15:00.000+08:00,15,55.37995166666667,237.02499902194228,13.0,13,,,,,0.8652917533571227,1.2976805051128901,0.4329030016013555,345,,,,669802
18:15:00.000+08:00,18:30:00.000+08:00,2,15.75,182.48951247638797,2.0,2,,,,,0.25738265534627447,0.25738265534627447,0.25738265534627447,264,,,,
18:30:00.000+08:00,18:45:00.000+08:00,,15.75,,,,,,,,,,,,,,,
18:45:00.000+08:00,19:00:00.000+08:00,,15.75,,,,,,,,,,,,,,,
19:00:00.000+08:00,19:15:00.000+08:00,,15.75,,,,,,,,,,,,,,,
19:15:00.000+08:00,19:30:00.000+08:00,,15.75,,,,,,,,,,,,,,,
19:30:00.000+08:00,19:45:00.000+08:00,,15.75,,,,,,,,,,,,,,,
19:45:00.000+08:00,20:00:00.000+08:00,,15.75,,,,,,,,,,,,,,,
20:00:00.000+08:00,20:15:00.000+08:00,2,15.75,45.711159589498344,,,,,,,0.3440864658350897,0.3793137650216367,0.3088591666485427,74,,,,
20:15:00.000+08:00,20:30:00.000+08:00,,15.75,11.258734442639776,,,,,,,,,,18,,,,
20:30:00.000+08:00,20:45:00.000+08:00,2,15.75,111.78330580540587,,,,,,,0.37475895992751895,0.9401891171506451,0.29856388020167834,197,,,,
20:45:00.000+08:00,21:00:00.000+08:00,3,15.75,78.5949321327642,,,,,,,0.34378582148372344,0.3787124544982045,0.3088591884692424,127,,,,
21:00:00.000+08:00,21:15:00.000+08:00,,15.75,12.827387046232497,,,,,,,,,,35,,,,
21:15:00.000+08:00,21:30:00.000+08:00,,15.749999999999998,,,,,,,,,,,,,,,
21:30:00.000+08:00,21:45:00.000+08:00,,15.749999999999998,,,,,,,,,,,7,,,,
21:45:00.000+08:00,22:00:00.000+08:00,,16.417459166666664,40.15169423401881,,,,,,,0.32514134025758323,0.3517188003134881,0.29856388020167834,76,,,,11281
22:00:00.000+08:00,22:15:00.000+08:00,12,49.30465916666667,69.91541404857702,9.0,9,,,,,0.308859184818197,0.308859184818197,0.308859184818197,113,,,,567121
22:15:00.000+08:00,22:30:00.000+08:00,7,15.75,469.98970513705507,4.0,2,,,,,1.0553661110867394,2.720256742741582,0.5032494018963994,641,,,,
22:30:00.000+08:00,22:45:00.000+08:00,,15.75,,,,,,,,,,,,,,,
22:45:00.000+08:00,23:00:00.000+08:00,,15.75,,,,,,,,,,,,,,,
23:00:00.000+08:00,23:15:00.000+08:00,,15.75,,,,,,,,,,,,,,,
23:15:00.000+08:00,23:30:00.000+08:00,,15.75,,,,,,,,,,,,,,,
23:30:00.000+08:00,23:45:00.000+08:00,,15.75,,,,,,,,,,,,,,,
23:45:00.000+08:00,00:00:00.000+08:00,,15.75,,,,,,,,,,,,,,,
